item_id,idx,artist_id,variant
1253_2,3763,1253,2
1253_3,3764,1253,3
1253_4,3765,1253,4
1253_5,3766,1253,5
1254_2,3767,1254,2
1254_4,3768,1254,4
1254_5,3769,1254,5
1257_1,3770,1257,1
1257_2,3771,1257,2
1257_3,3772,1257,3
1257_4,3773,1257,4
1257_5,3774,1257,5
1259_1,3775,1259,1
1259_2,3776,1259,2
1259_3,3777,1259,3
1259_4,3778,1259,4
1259_5,3779,1259,5
1260_2,3780,1260,2
1260_3,3781,1260,3
1260_4,3782,1260,4
1260_5,3783,1260,5
1261_1,3784,1261,1
1261_2,3785,1261,2
1261_3,3786,1261,3
1261_4,3787,1261,4
1261_5,3788,1261,5
1263_1,3789,1263,1
1263_2,3790,1263,2
1263_3,3791,1263,3
1264_1,3792,1264,1
1264_2,3793,1264,2
1264_3,3794,1264,3
1264_4,3795,1264,4
1264_5,3796,1264,5
1270_1,3797,1270,1
1270_2,3798,1270,2
1270_3,3799,1270,3
1270_4,3800,1270,4
1274_1,3801,1274,1
1274_2,3802,1274,2
1274_3,3803,1274,3
1274_4,3804,1274,4
1274_5,3805,1274,5
1276_1,3806,1276,1
1276_2,3807,1276,2
1276_3,3808,1276,3
1276_4,3809,1276,4
1276_5,3810,1276,5
1277_1,3811,1277,1
1277_2,3812,1277,2
1277_3,3813,1277,3
1277_4,3814,1277,4
1277_5,3815,1277,5
1281_1,3816,1281,1
1281_2,3817,1281,2
1281_4,3818,1281,4
1281_5,3819,1281,5
1285_1,3820,1285,1
1285_2,3821,1285,2
1285_3,3822,1285,3
1285_4,3823,1285,4
1285_5,3824,1285,5
1292_1,3825,1292,1
1292_2,3826,1292,2
1292_3,3827,1292,3
1292_4,3828,1292,4
1292_5,3829,1292,5
1293_1,3830,1293,1
1293_2,3831,1293,2
1293_3,3832,1293,3
1293_4,3833,1293,4
1293_5,3834,1293,5
1294_1,3835,1294,1
1294_2,3836,1294,2
1294_3,3837,1294,3
1294_4,3838,1294,4
1294_5,3839,1294,5
1295_1,3840,1295,1
1295_2,3841,1295,2
1295_3,3842,1295,3
1295_4,3843,1295,4
1295_5,3844,1295,5
1296_1,3845,1296,1
1296_2,3846,1296,2
1296_3,3847,1296,3
1296_4,3848,1296,4
1296_5,3849,1296,5
1297_1,3850,1297,1
1297_2,3851,1297,2
1297_3,3852,1297,3
1297_4,3853,1297,4
1297_5,3854,1297,5
1298_1,3855,1298,1
1298_2,3856,1298,2
1298_3,3857,1298,3
1298_4,3858,1298,4
1298_5,3859,1298,5
1299_1,3860,1299,1
1299_2,3861,1299,2
1299_5,3862,1299,5
1300_1,3863,1300,1
1300_3,3864,1300,3
1300_4,3865,1300,4
1300_5,3866,1300,5
1303_1,3867,1303,1
1303_2,3868,1303,2
1303_3,3869,1303,3
1303_4,3870,1303,4
1303_5,3871,1303,5
1306_1,3872,1306,1
1306_2,3873,1306,2
1306_3,3874,1306,3
1306_4,3875,1306,4
1306_5,3876,1306,5
1312_1,3877,1312,1
1312_2,3878,1312,2
1312_3,3879,1312,3
1312_4,3880,1312,4
1312_5,3881,1312,5
1315_1,3882,1315,1
1315_2,3883,1315,2
1315_3,3884,1315,3
1315_4,3885,1315,4
1315_5,3886,1315,5
1332_1,3887,1332,1
1332_2,3888,1332,2
1332_3,3889,1332,3
1332_4,3890,1332,4
1332_5,3891,1332,5
1337_1,3892,1337,1
1337_2,3893,1337,2
1337_3,3894,1337,3
1337_4,3895,1337,4
1337_5,3896,1337,5
1338_1,3897,1338,1
1338_2,3898,1338,2
1338_3,3899,1338,3
1338_4,3900,1338,4
1338_5,3901,1338,5
1339_1,3902,1339,1
1339_2,3903,1339,2
1339_3,3904,1339,3
1339_4,3905,1339,4
1339_5,3906,1339,5
1342_1,3907,1342,1
1342_2,3908,1342,2
1342_3,3909,1342,3
1342_4,3910,1342,4
1342_5,3911,1342,5
1343_1,3912,1343,1
1343_2,3913,1343,2
1343_3,3914,1343,3
1343_4,3915,1343,4
1343_5,3916,1343,5
1344_1,3917,1344,1
1344_2,3918,1344,2
1344_3,3919,1344,3
1344_4,3920,1344,4
1344_5,3921,1344,5
1347_1,3922,1347,1
1347_2,3923,1347,2
1347_3,3924,1347,3
1347_4,3925,1347,4
1347_5,3926,1347,5
1348_1,3927,1348,1
1348_2,3928,1348,2
1348_3,3929,1348,3
1348_4,3930,1348,4
1348_5,3931,1348,5
1349_1,3932,1349,1
1349_2,3933,1349,2
1349_3,3934,1349,3
1349_4,3935,1349,4
1349_5,3936,1349,5
1350_1,3937,1350,1
1350_2,3938,1350,2
1350_3,3939,1350,3
1350_4,3940,1350,4
1350_5,3941,1350,5
1351_1,3942,1351,1
1351_2,3943,1351,2
1351_3,3944,1351,3
1351_4,3945,1351,4
1351_5,3946,1351,5
1352_1,3947,1352,1
1352_2,3948,1352,2
1352_3,3949,1352,3
1352_4,3950,1352,4
1352_5,3951,1352,5
1353_1,3952,1353,1
1353_2,3953,1353,2
1353_3,3954,1353,3
1353_4,3955,1353,4
1353_5,3956,1353,5
1358_1,3957,1358,1
1358_2,3958,1358,2
1358_3,3959,1358,3
1358_4,3960,1358,4
1358_5,3961,1358,5
1360_1,3962,1360,1
1360_2,3963,1360,2
1360_3,3964,1360,3
1360_4,3965,1360,4
1360_5,3966,1360,5
1364_1,3967,1364,1
1364_2,3968,1364,2
1364_3,3969,1364,3
1364_4,3970,1364,4
1366_1,3971,1366,1
1366_2,3972,1366,2
1366_3,3973,1366,3
1366_4,3974,1366,4
1366_5,3975,1366,5
1369_1,3976,1369,1
1369_2,3977,1369,2
1369_4,3978,1369,4
1369_5,3979,1369,5
1372_1,3980,1372,1
1372_2,3981,1372,2
1372_3,3982,1372,3
1372_4,3983,1372,4
1372_5,3984,1372,5
1375_1,3985,1375,1
1375_2,3986,1375,2
1375_3,3987,1375,3
1375_4,3988,1375,4
1375_5,3989,1375,5
1376_1,3990,1376,1
1376_2,3991,1376,2
1376_3,3992,1376,3
1376_4,3993,1376,4
1376_5,3994,1376,5
1377_1,3995,1377,1
1377_2,3996,1377,2
1377_3,3997,1377,3
1377_4,3998,1377,4
1377_5,3999,1377,5
1378_1,4000,1378,1
1378_2,4001,1378,2
1378_3,4002,1378,3
1378_4,4003,1378,4
1378_5,4004,1378,5
1379_1,4005,1379,1
1379_2,4006,1379,2
1379_3,4007,1379,3
1379_4,4008,1379,4
1379_5,4009,1379,5
1380_1,4010,1380,1
1380_2,4011,1380,2
1380_3,4012,1380,3
1380_4,4013,1380,4
1380_5,4014,1380,5
1381_1,4015,1381,1
1381_2,4016,1381,2
1381_3,4017,1381,3
1381_4,4018,1381,4
1381_5,4019,1381,5
1382_1,4020,1382,1
1382_2,4021,1382,2
1382_3,4022,1382,3
1382_4,4023,1382,4
1382_5,4024,1382,5
1383_1,4025,1383,1
1383_2,4026,1383,2
1383_3,4027,1383,3
1383_4,4028,1383,4
1383_5,4029,1383,5
1384_1,4030,1384,1
1384_2,4031,1384,2
1384_3,4032,1384,3
1384_4,4033,1384,4
1384_5,4034,1384,5
1385_1,4035,1385,1
1385_2,4036,1385,2
1385_3,4037,1385,3
1385_4,4038,1385,4
1385_5,4039,1385,5
1389_1,4040,1389,1
1389_2,4041,1389,2
1389_3,4042,1389,3
1389_4,4043,1389,4
1389_5,4044,1389,5
1390_1,4045,1390,1
1390_2,4046,1390,2
1390_3,4047,1390,3
1390_4,4048,1390,4
1390_5,4049,1390,5
1392_1,4050,1392,1
1392_2,4051,1392,2
1392_3,4052,1392,3
1392_4,4053,1392,4
1392_5,4054,1392,5
1394_1,4055,1394,1
1394_2,4056,1394,2
1394_3,4057,1394,3
1394_4,4058,1394,4
1394_5,4059,1394,5
1395_1,4060,1395,1
1395_2,4061,1395,2
1395_3,4062,1395,3
1395_4,4063,1395,4
1395_5,4064,1395,5
1396_1,4065,1396,1
1396_2,4066,1396,2
1396_3,4067,1396,3
1396_4,4068,1396,4
1396_5,4069,1396,5
1397_1,4070,1397,1
1397_2,4071,1397,2
1397_3,4072,1397,3
1397_4,4073,1397,4
1397_5,4074,1397,5
1398_1,4075,1398,1
1398_2,4076,1398,2
1398_3,4077,1398,3
1398_4,4078,1398,4
1398_5,4079,1398,5
1399_1,4080,1399,1
1399_2,4081,1399,2
1399_3,4082,1399,3
1399_4,4083,1399,4
1399_5,4084,1399,5
1400_1,4085,1400,1
1400_2,4086,1400,2
1400_3,4087,1400,3
1400_4,4088,1400,4
1400_5,4089,1400,5
1401_1,4090,1401,1
1401_2,4091,1401,2
1401_3,4092,1401,3
1401_4,4093,1401,4
1401_5,4094,1401,5
1402_1,4095,1402,1
1402_2,4096,1402,2
1402_3,4097,1402,3
1402_4,4098,1402,4
1402_5,4099,1402,5
1405_1,4100,1405,1
1405_2,4101,1405,2
1405_3,4102,1405,3
1405_4,4103,1405,4
1405_5,4104,1405,5
1406_1,4105,1406,1
1406_2,4106,1406,2
1406_3,4107,1406,3
1406_4,4108,1406,4
1406_5,4109,1406,5
1408_1,4110,1408,1
1408_2,4111,1408,2
1408_3,4112,1408,3
1408_4,4113,1408,4
1408_5,4114,1408,5
1409_1,4115,1409,1
1409_2,4116,1409,2
1409_3,4117,1409,3
1409_4,4118,1409,4
1409_5,4119,1409,5
1410_1,4120,1410,1
1410_2,4121,1410,2
1410_3,4122,1410,3
1410_4,4123,1410,4
1410_5,4124,1410,5
1411_1,4125,1411,1
1411_2,4126,1411,2
1411_3,4127,1411,3
1411_4,4128,1411,4
1411_5,4129,1411,5
1412_1,4130,1412,1
1412_2,4131,1412,2
1412_3,4132,1412,3
1412_4,4133,1412,4
1412_5,4134,1412,5
1414_1,4135,1414,1
1414_2,4136,1414,2
1414_3,4137,1414,3
1414_4,4138,1414,4
1415_1,4139,1415,1
1415_2,4140,1415,2
1415_3,4141,1415,3
1415_4,4142,1415,4
1415_5,4143,1415,5
1416_1,4144,1416,1
1416_2,4145,1416,2
1416_3,4146,1416,3
1416_4,4147,1416,4
1416_5,4148,1416,5
1418_1,4149,1418,1
1418_2,4150,1418,2
1418_3,4151,1418,3
1418_4,4152,1418,4
1418_5,4153,1418,5
1421_1,4154,1421,1
1421_2,4155,1421,2
1421_3,4156,1421,3
1421_4,4157,1421,4
1421_5,4158,1421,5
1422_1,4159,1422,1
1422_2,4160,1422,2
1422_3,4161,1422,3
1422_4,4162,1422,4
1422_5,4163,1422,5
1424_1,4164,1424,1
1424_2,4165,1424,2
1424_3,4166,1424,3
1424_4,4167,1424,4
1424_5,4168,1424,5
1425_1,4169,1425,1
1425_2,4170,1425,2
1425_3,4171,1425,3
1425_4,4172,1425,4
1425_5,4173,1425,5
1426_2,4174,1426,2
1426_3,4175,1426,3
1426_4,4176,1426,4
1426_5,4177,1426,5
1427_1,4178,1427,1
1427_2,4179,1427,2
1427_3,4180,1427,3
1427_4,4181,1427,4
1427_5,4182,1427,5
1428_1,4183,1428,1
1428_2,4184,1428,2
1428_3,4185,1428,3
1428_4,4186,1428,4
1428_5,4187,1428,5
1429_1,4188,1429,1
1429_2,4189,1429,2
1429_3,4190,1429,3
1429_4,4191,1429,4
1429_5,4192,1429,5
1430_1,4193,1430,1
1430_2,4194,1430,2
1430_3,4195,1430,3
1430_4,4196,1430,4
1430_5,4197,1430,5
1432_1,4198,1432,1
1432_2,4199,1432,2
1432_3,4200,1432,3
1432_4,4201,1432,4
1432_5,4202,1432,5
1433_1,4203,1433,1
1433_2,4204,1433,2
1433_3,4205,1433,3
1433_4,4206,1433,4
1433_5,4207,1433,5
